video_id,file_name,file_path,relative_path,parent_folder,category,binary_label,file_extension,file_size_mb,is_readable,fps,frame_count,width,height,duration_seconds,duration_minutes,valid_video,split
Arrest041_x264A,Arrest041_x264A.mp4,data\raw\ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arrest\Arrest041_x264A.mp4,ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arrest\Arrest041_x264A.mp4,Arrest,Arrest,1,.mp4,15.013,True,30.0,3847,320,240,128.233,2.137,True,train
Arrest042_x264A,Arrest042_x264A.mp4,data\raw\ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arrest\Arrest042_x264A.mp4,ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arrest\Arrest042_x264A.mp4,Arrest,Arrest,1,.mp4,9.282,True,30.0,1590,320,240,53.0,0.883,True,train
Arrest043_x264,Arrest043_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arrest\Arrest043_x264.mp4,ucf-crime\Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arrest\Arrest043_x264.mp4,Arrest,Arrest,1,.mp4,60.887,True,30.0,10799,320,240,359.967,5.999,True,train
Arrest043_x264A,Arrest043_x264A.mp4,data\raw\ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arrest\Arrest043_x264A.mp4,ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arrest\Arrest043_x264A.mp4,Arrest,Arrest,1,.mp4,43.951,True,30.0,10799,320,240,359.967,5.999,True,train
Arrest044_x264A,Arrest044_x264A.mp4,data\raw\ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arrest\Arrest044_x264A.mp4,ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arrest\Arrest044_x264A.mp4,Arrest,Arrest,1,.mp4,17.49,True,30.0,3411,320,240,113.7,1.895,True,train
Arrest046_x264,Arrest046_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arrest\Arrest046_x264.mp4,ucf-crime\Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arrest\Arrest046_x264.mp4,Arrest,Arrest,1,.mp4,44.906,True,30.0,7883,320,240,262.767,4.379,True,train
Arrest046_x264A,Arrest046_x264A.mp4,data\raw\ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arrest\Arrest046_x264A.mp4,ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arrest\Arrest046_x264A.mp4,Arrest,Arrest,1,.mp4,34.851,True,30.0,7883,320,240,262.767,4.379,True,train
Arrest047_x264,Arrest047_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arrest\Arrest047_x264.mp4,ucf-crime\Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arrest\Arrest047_x264.mp4,Arrest,Arrest,1,.mp4,503.378,True,30.0,63060,320,240,2102.0,35.033,True,train
Arrest047_x264A,Arrest047_x264A.mp4,data\raw\ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arrest\Arrest047_x264A.mp4,ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arrest\Arrest047_x264A.mp4,Arrest,Arrest,1,.mp4,681.803,True,30.0,63060,320,240,2102.0,35.033,True,train
Arrest048_x264A,Arrest048_x264A.mp4,data\raw\ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arrest\Arrest048_x264A.mp4,ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arrest\Arrest048_x264A.mp4,Arrest,Arrest,1,.mp4,25.464,True,30.0,4077,320,240,135.9,2.265,True,train
Arrest049_x264A,Arrest049_x264A.mp4,data\raw\ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arrest\Arrest049_x264A.mp4,ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arrest\Arrest049_x264A.mp4,Arrest,Arrest,1,.mp4,99.785,True,30.0,11799,320,240,393.3,6.555,True,train
Arrest050_x264,Arrest050_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arrest\Arrest050_x264.mp4,ucf-crime\Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arrest\Arrest050_x264.mp4,Arrest,Arrest,1,.mp4,92.669,True,29.97,7111,320,240,237.27,3.955,True,train
Arrest051_x264,Arrest051_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arrest\Arrest051_x264.mp4,ucf-crime\Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arrest\Arrest051_x264.mp4,Arrest,Arrest,1,.mp4,87.585,True,30.0,10800,320,240,360.0,6.0,True,train
Arson001_x264,Arson001_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson001_x264.mp4,ucf-crime\Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson001_x264.mp4,Arson,Arson,1,.mp4,27.67,True,30.0,4187,320,240,139.567,2.326,True,train
Arson001_x264A,Arson001_x264A.mp4,data\raw\ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson001_x264A.mp4,ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson001_x264A.mp4,Arson,Arson,1,.mp4,17.277,True,30.0,4187,320,240,139.567,2.326,True,train
Arson002_x264A,Arson002_x264A.mp4,data\raw\ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson002_x264A.mp4,ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson002_x264A.mp4,Arson,Arson,1,.mp4,60.842,True,30.0,4439,320,240,147.967,2.466,True,train
Arson005_x264,Arson005_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson005_x264.mp4,ucf-crime\Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson005_x264.mp4,Arson,Arson,1,.mp4,9.95,True,30.0,1174,320,240,39.133,0.652,True,train
Arson005_x264A,Arson005_x264A.mp4,data\raw\ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson005_x264A.mp4,ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson005_x264A.mp4,Arson,Arson,1,.mp4,8.565,True,30.0,1174,320,240,39.133,0.652,True,train
Arson006_x264,Arson006_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson006_x264.mp4,ucf-crime\Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson006_x264.mp4,Arson,Arson,1,.mp4,12.49,True,30.0,2815,320,240,93.833,1.564,True,train
Arson007_x264,Arson007_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson007_x264.mp4,ucf-crime\Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson007_x264.mp4,Arson,Arson,1,.mp4,56.045,True,30.0,6252,320,240,208.4,3.473,True,train
Arson008_x264,Arson008_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson008_x264.mp4,ucf-crime\Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson008_x264.mp4,Arson,Arson,1,.mp4,6.672,True,30.0,1220,320,240,40.667,0.678,True,train
Arson008_x264A,Arson008_x264A.mp4,data\raw\ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson008_x264A.mp4,ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson008_x264A.mp4,Arson,Arson,1,.mp4,5.653,True,30.0,1220,320,240,40.667,0.678,True,train
Arson009_x264,Arson009_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson009_x264.mp4,ucf-crime\Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson009_x264.mp4,Arson,Arson,1,.mp4,5.927,True,30.0,743,320,240,24.767,0.413,True,train
Arson009_x264A,Arson009_x264A.mp4,data\raw\ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson009_x264A.mp4,ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson009_x264A.mp4,Arson,Arson,1,.mp4,4.899,True,30.0,743,320,240,24.767,0.413,True,train
Arson010_x264,Arson010_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson010_x264.mp4,ucf-crime\Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson010_x264.mp4,Arson,Arson,1,.mp4,12.106,True,30.0,3159,320,240,105.3,1.755,True,train
Arson011_x264,Arson011_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson011_x264.mp4,ucf-crime\Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson011_x264.mp4,Arson,Arson,1,.mp4,8.029,True,30.0,1266,320,240,42.2,0.703,True,train
Arson011_x264A,Arson011_x264A.mp4,data\raw\ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson011_x264A.mp4,ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson011_x264A.mp4,Arson,Arson,1,.mp4,6.618,True,30.0,1266,320,240,42.2,0.703,True,train
Arson012_x264A,Arson012_x264A.mp4,data\raw\ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson012_x264A.mp4,ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson012_x264A.mp4,Arson,Arson,1,.mp4,3.145,True,30.0,894,320,240,29.8,0.497,True,train
Arson013_x264,Arson013_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson013_x264.mp4,ucf-crime\Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson013_x264.mp4,Arson,Arson,1,.mp4,31.881,True,30.0,6379,320,240,212.633,3.544,True,train
Arson013_x264A,Arson013_x264A.mp4,data\raw\ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson013_x264A.mp4,ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson013_x264A.mp4,Arson,Arson,1,.mp4,22.257,True,30.0,6379,320,240,212.633,3.544,True,train
Arson014_x264,Arson014_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson014_x264.mp4,ucf-crime\Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson014_x264.mp4,Arson,Arson,1,.mp4,16.172,True,30.0,2634,320,240,87.8,1.463,True,train
Arson014_x264A,Arson014_x264A.mp4,data\raw\ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson014_x264A.mp4,ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson014_x264A.mp4,Arson,Arson,1,.mp4,12.978,True,30.0,2634,320,240,87.8,1.463,True,train
Arson015_x264,Arson015_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson015_x264.mp4,ucf-crime\Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson015_x264.mp4,Arson,Arson,1,.mp4,79.401,True,30.0,10230,320,240,341.0,5.683,True,train
Arson015_x264A,Arson015_x264A.mp4,data\raw\ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson015_x264A.mp4,ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson015_x264A.mp4,Arson,Arson,1,.mp4,67.666,True,30.0,10230,320,240,341.0,5.683,True,train
Arson016_x264,Arson016_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson016_x264.mp4,ucf-crime\Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson016_x264.mp4,Arson,Arson,1,.mp4,11.811,True,30.0,1795,320,240,59.833,0.997,True,train
Arson016_x264A,Arson016_x264A.mp4,data\raw\ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson016_x264A.mp4,ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson016_x264A.mp4,Arson,Arson,1,.mp4,9.489,True,30.0,1795,320,240,59.833,0.997,True,train
Arson017_x264A,Arson017_x264A.mp4,data\raw\ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson017_x264A.mp4,ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson017_x264A.mp4,Arson,Arson,1,.mp4,3.368,True,30.0,1382,320,240,46.067,0.768,True,train
Arson019_x264,Arson019_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson019_x264.mp4,ucf-crime\Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson019_x264.mp4,Arson,Arson,1,.mp4,946.184,True,30.0,126553,320,240,4218.433,70.307,True,train
Arson022_x264,Arson022_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson022_x264.mp4,ucf-crime\Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson022_x264.mp4,Arson,Arson,1,.mp4,68.977,True,30.0,8640,320,240,288.0,4.8,True,train
Arson022_x264A,Arson022_x264A.mp4,data\raw\ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson022_x264A.mp4,ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson022_x264A.mp4,Arson,Arson,1,.mp4,73.538,True,30.0,8640,320,240,288.0,4.8,True,train
Arson023_x264,Arson023_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson023_x264.mp4,ucf-crime\Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson023_x264.mp4,Arson,Arson,1,.mp4,7.79,True,30.0,1360,320,240,45.333,0.756,True,train
Arson023_x264A,Arson023_x264A.mp4,data\raw\ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson023_x264A.mp4,ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson023_x264A.mp4,Arson,Arson,1,.mp4,6.252,True,30.0,1360,320,240,45.333,0.756,True,train
Arson024_x264,Arson024_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson024_x264.mp4,ucf-crime\Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson024_x264.mp4,Arson,Arson,1,.mp4,22.399,True,30.0,3366,320,240,112.2,1.87,True,train
Arson026_x264,Arson026_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson026_x264.mp4,ucf-crime\Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson026_x264.mp4,Arson,Arson,1,.mp4,49.021,True,30.0,5899,320,240,196.633,3.277,True,train
Arson027_x264,Arson027_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson027_x264.mp4,ucf-crime\Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson027_x264.mp4,Arson,Arson,1,.mp4,13.396,True,30.0,2697,320,240,89.9,1.498,True,train
Arson027_x264A,Arson027_x264A.mp4,data\raw\ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson027_x264A.mp4,ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson027_x264A.mp4,Arson,Arson,1,.mp4,11.027,True,30.0,2697,320,240,89.9,1.498,True,train
Arson028_x264,Arson028_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson028_x264.mp4,ucf-crime\Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson028_x264.mp4,Arson,Arson,1,.mp4,11.307,True,30.0,2409,320,240,80.3,1.338,True,train
Arson029_x264,Arson029_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson029_x264.mp4,ucf-crime\Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson029_x264.mp4,Arson,Arson,1,.mp4,12.767,True,30.0,1349,320,240,44.967,0.749,True,train
Arson029_x264A,Arson029_x264A.mp4,data\raw\ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson029_x264A.mp4,ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson029_x264A.mp4,Arson,Arson,1,.mp4,12.361,True,30.0,1349,320,240,44.967,0.749,True,train
Arson030_x264,Arson030_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson030_x264.mp4,ucf-crime\Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson030_x264.mp4,Arson,Arson,1,.mp4,7.268,True,30.0,5053,320,240,168.433,2.807,True,train
Arson030_x264A,Arson030_x264A.mp4,data\raw\ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson030_x264A.mp4,ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson030_x264A.mp4,Arson,Arson,1,.mp4,4.699,True,30.0,5053,320,240,168.433,2.807,True,train
Arson031_x264,Arson031_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson031_x264.mp4,ucf-crime\Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson031_x264.mp4,Arson,Arson,1,.mp4,11.994,True,30.0,2884,320,240,96.133,1.602,True,train
Arson032_x264,Arson032_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson032_x264.mp4,ucf-crime\Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson032_x264.mp4,Arson,Arson,1,.mp4,20.82,True,30.0,2781,320,240,92.7,1.545,True,train
Arson032_x264A,Arson032_x264A.mp4,data\raw\ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson032_x264A.mp4,ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson032_x264A.mp4,Arson,Arson,1,.mp4,17.876,True,30.0,2781,320,240,92.7,1.545,True,train
Arson034_x264A,Arson034_x264A.mp4,data\raw\ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson034_x264A.mp4,ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson034_x264A.mp4,Arson,Arson,1,.mp4,9.378,True,30.0,2388,320,240,79.6,1.327,True,train
Arson035_x264,Arson035_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson035_x264.mp4,ucf-crime\Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson035_x264.mp4,Arson,Arson,1,.mp4,12.17,True,30.0,1437,320,240,47.9,0.798,True,train
Arson035_x264A,Arson035_x264A.mp4,data\raw\ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson035_x264A.mp4,ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson035_x264A.mp4,Arson,Arson,1,.mp4,15.095,True,30.0,1437,320,240,47.9,0.798,True,train
Arson036_x264,Arson036_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson036_x264.mp4,ucf-crime\Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson036_x264.mp4,Arson,Arson,1,.mp4,8.528,True,30.0,1695,320,240,56.5,0.942,True,train
Arson037_x264,Arson037_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson037_x264.mp4,ucf-crime\Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson037_x264.mp4,Arson,Arson,1,.mp4,7.226,True,30.0,803,320,240,26.767,0.446,True,train
Arson037_x264A,Arson037_x264A.mp4,data\raw\ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson037_x264A.mp4,ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson037_x264A.mp4,Arson,Arson,1,.mp4,8.023,True,30.0,803,320,240,26.767,0.446,True,train
Arson038_x264A,Arson038_x264A.mp4,data\raw\ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson038_x264A.mp4,ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson038_x264A.mp4,Arson,Arson,1,.mp4,5.262,True,30.0,737,320,240,24.567,0.409,True,train
Arson039_x264,Arson039_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson039_x264.mp4,ucf-crime\Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson039_x264.mp4,Arson,Arson,1,.mp4,23.101,True,30.0,3376,320,240,112.533,1.876,True,train
Arson039_x264A,Arson039_x264A.mp4,data\raw\ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson039_x264A.mp4,ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson039_x264A.mp4,Arson,Arson,1,.mp4,19.707,True,30.0,3376,320,240,112.533,1.876,True,train
Arson040_x264A,Arson040_x264A.mp4,data\raw\ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson040_x264A.mp4,ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson040_x264A.mp4,Arson,Arson,1,.mp4,13.237,True,30.0,2835,320,240,94.5,1.575,True,train
Arson041_x264,Arson041_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson041_x264.mp4,ucf-crime\Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson041_x264.mp4,Arson,Arson,1,.mp4,14.547,True,30.0,3754,320,240,125.133,2.086,True,train
Arson041_x264A,Arson041_x264A.mp4,data\raw\ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson041_x264A.mp4,ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson041_x264A.mp4,Arson,Arson,1,.mp4,11.329,True,30.0,3754,320,240,125.133,2.086,True,train
Arson042_x264,Arson042_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson042_x264.mp4,ucf-crime\Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson042_x264.mp4,Arson,Arson,1,.mp4,25.597,True,30.0,5873,320,240,195.767,3.263,True,train
Arson044_x264,Arson044_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson044_x264.mp4,ucf-crime\Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson044_x264.mp4,Arson,Arson,1,.mp4,9.52,True,30.0,1196,320,240,39.867,0.664,True,train
Arson044_x264A,Arson044_x264A.mp4,data\raw\ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson044_x264A.mp4,ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson044_x264A.mp4,Arson,Arson,1,.mp4,7.298,True,30.0,1196,320,240,39.867,0.664,True,train
Arson045_x264,Arson045_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson045_x264.mp4,ucf-crime\Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson045_x264.mp4,Arson,Arson,1,.mp4,30.011,True,30.0,3753,320,240,125.1,2.085,True,train
Arson045_x264A,Arson045_x264A.mp4,data\raw\ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson045_x264A.mp4,ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson045_x264A.mp4,Arson,Arson,1,.mp4,36.656,True,30.0,3753,320,240,125.1,2.085,True,train
Arson046_x264,Arson046_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson046_x264.mp4,ucf-crime\Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson046_x264.mp4,Arson,Arson,1,.mp4,16.329,True,30.0,2073,320,240,69.1,1.152,True,train
Arson046_x264A,Arson046_x264A.mp4,data\raw\ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson046_x264A.mp4,ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson046_x264A.mp4,Arson,Arson,1,.mp4,13.332,True,30.0,2073,320,240,69.1,1.152,True,train
Arson048_x264,Arson048_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson048_x264.mp4,ucf-crime\Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson048_x264.mp4,Arson,Arson,1,.mp4,4.117,True,30.0,411,320,240,13.7,0.228,True,train
Arson049_x264,Arson049_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson049_x264.mp4,ucf-crime\Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson049_x264.mp4,Arson,Arson,1,.mp4,2.996,True,30.0,386,320,240,12.867,0.214,True,train
Arson049_x264A,Arson049_x264A.mp4,data\raw\ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson049_x264A.mp4,ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson049_x264A.mp4,Arson,Arson,1,.mp4,2.406,True,30.0,386,320,240,12.867,0.214,True,train
